id,slug,question,endDate,resolutionSource,resolvedOutcome,closed,active,archived,restricted,resolvedBy,category,volumeNum,liquidityNum,tags
675507,tgt-quarterly-earnings-nongaap-eps-11-19-2025-1pt73,Will Target (TGT) beat quarterly earnings?,2025-11-19T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,18540.498651,,"hide-from-new,earnings,finance"
675506,low-quarterly-earnings-gaap-eps-11-19-2025-2pt98,Will Lowe's Companies (LOW) beat quarterly earnings?,2025-11-19T14:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,20672.138979,,"earnings,hide-from-new,finance"
675509,dy-quarterly-earnings-gaap-eps-11-19-2025-3pt2,Will Dycom Industries (DY) beat quarterly earnings?,2025-11-19T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,6807.0641,,"finance,earnings,hide-from-new"
675510,wix-quarterly-earnings-nongaap-eps-11-19-2025-1pt49,Will Wix.Com (WIX) beat quarterly earnings?,2025-11-19T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,25208.232813,,"finance,hide-from-new,earnings"
675508,vik-quarterly-earnings-nongaap-eps-11-19-2025-1pt19,Will Viking Holdings (VIK) beat quarterly earnings?,2025-11-19T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,6420.881535,,"earnings,finance,hide-from-new"
674909,wsm-quarterly-earnings-gaap-eps-11-19-2025-1pt86,Will Williams-Sonoma (WSM) beat quarterly earnings?,2025-11-19T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,4450.411936,,"earnings,finance,hide-from-new"
675626,blsh-quarterly-earnings-gaap-eps-11-19-2025-1pt59,Will Bullish (BLSH) beat quarterly earnings?,2025-11-19T14:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,10218.698012,,"earnings,hide-from-new,finance"
675504,nvda-quarterly-earnings-nongaap-eps-11-19-2025-1pt25,Will NVIDIA (NVDA) beat quarterly earnings?,2025-11-19T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,995129.929459,,"hide-from-new,finance,earnings"
675505,panw-quarterly-earnings-nongaap-eps-11-19-2025-0pt89,Will Palo Alto Networks (PANW) beat quarterly earnings?,2025-11-19T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,20629.215488,,"earnings,hide-from-new,finance"
675511,wmt-quarterly-earnings-nongaap-eps-11-20-2025-0pt6,Will Walmart (WMT) beat quarterly earnings?,2025-11-20T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,21740.881601,,"earnings,finance,hide-from-new"
675514,avr-quarterly-earnings-gaap-eps-11-20-2025-neg0pt54,Will Anteris Technologies Global (AVR) beat quarterly earnings?,2025-11-20T14:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,7729.209815,,"earnings,hide-from-new,finance"
675540,bbwi-quarterly-earnings-nongaap-eps-11-20-2025-0pt4,Will Bath & Body Works (BBWI) beat quarterly earnings?,2025-11-20T14:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,15238.218938,,"earnings,hide-from-new,finance"
675513,intu-quarterly-earnings-nongaap-eps-11-20-2025-3pt09,Will Intuit (INTU) beat quarterly earnings?,2025-11-20T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,17951.619171,,"earnings,hide-from-new,finance"
675520,gap-quarterly-earnings-gaap-eps-11-20-2025-0pt58,Will The Gap (GAP) beat quarterly earnings?,2025-11-20T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,27685.769647,,"earnings,finance,hide-from-new"
675612,bj-quarterly-earnings-nongaap-eps-11-21-2025-1pt09,Will BJ's Wholesale Club Holdings (BJ) beat quarterly earnings?,2025-11-21T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,19143.824176,,"earnings,hide-from-new,finance"
668520,snex-quarterly-earnings-gaap-eps-11-18-2025-1pt56,Will StoneX Group (SNEX) beat quarterly earnings?,2025-11-24T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,46409.815208,,"finance,earnings,hide-from-new"
674910,wwd-quarterly-earnings-gaap-eps-11-24-2025-1pt88,Will Woodward (WWD) beat quarterly earnings?,2025-11-24T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,18452.209102,,"earnings,hide-from-new,finance"
675603,zm-quarterly-earnings-nongaap-eps-11-24-2025-1pt44,Will Zoom Communications (ZM) beat quarterly earnings?,2025-11-24T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,33631.226414,,"earnings,finance,hide-from-new"
675618,smtc-quarterly-earnings-nongaap-eps-11-24-2025-0pt45,Will Semtech (SMTC) beat quarterly earnings?,2025-11-24T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,12817.999296,,"earnings,finance,hide-from-new"
675613,adi-quarterly-earnings-nongaap-eps-11-25-2025-2pt23,Will Analog Devices (ADI) beat quarterly earnings?,2025-11-25T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,12172.256887,,"earnings,hide-from-new,finance"
675629,sjm-quarterly-earnings-nongaap-eps-11-25-2025-2pt1,Will The J. M. Smucker (SJM) beat quarterly earnings?,2025-11-25T14:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,14146.572951,,"hide-from-new,finance,earnings"
675628,bby-quarterly-earnings-nongaap-eps-11-25-2025-1pt31,Will Best Buy (BBY) beat quarterly earnings?,2025-11-25T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,20083.025666,,"earnings,finance,hide-from-new"
674923,burl-quarterly-earnings-gaap-eps-11-25-2025-1pt55,Will Burlington Stores (BURL) beat quarterly earnings?,2025-11-25T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,14547.988565,,"earnings,hide-from-new,finance"
675627,dks-quarterly-earnings-nongaap-eps-11-25-2025-2pt7,Will DICK'S Sporting Goods (DKS) beat quarterly earnings?,2025-11-25T14:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,129342.291288,,"earnings,finance,hide-from-new"
675620,kss-quarterly-earnings-gaap-eps-11-25-2025-neg0pt21,Will Kohls (KSS) beat quarterly earnings?,2025-11-25T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,15544.334006,,"earnings,hide-from-new,finance"
675619,anf-quarterly-earnings-gaap-eps-11-25-2025-2pt22,Will Abercrombie & Fitch (ANF) beat quarterly earnings?,2025-11-25T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,9657.975609,,"earnings,finance,hide-from-new"
674922,pd-quarterly-earnings-nongaap-eps-11-25-2025-0pt25,Will PagerDuty (PD) beat quarterly earnings?,2025-11-25T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,20894.894498,,"earnings,hide-from-new,finance"
675614,dell-quarterly-earnings-nongaap-eps-11-25-2025-2pt47,Will Dell Technologies (DELL) beat quarterly earnings?,2025-11-25T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,20204.867985,,"earnings,hide-from-new,finance"
675615,adsk-quarterly-earnings-nongaap-eps-11-25-2025-2pt5,Will Autodesk (ADSK) beat quarterly earnings?,2025-11-25T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,9652.504356,,"earnings,hide-from-new,finance"
675616,wday-quarterly-earnings-nongaap-eps-11-25-2025-2pt17,Will Workday (WDAY) beat quarterly earnings?,2025-11-25T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,10095.023705,,"hide-from-new,earnings,finance"
675617,hpq-quarterly-earnings-nongaap-eps-11-25-2025-0pt92,Will HP (HPQ) beat quarterly earnings?,2025-11-25T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,12030.841056,,"finance,earnings,hide-from-new"
675496,urbn-quarterly-earnings-gaap-eps-11-25-2025-1pt18,Will Urban Outfitters (URBN) beat quarterly earnings?,2025-11-25T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,14191.968124,,"hide-from-new,earnings,finance"
675621,de-quarterly-earnings-gaap-eps-11-26-2025-3pt87,Will Deere (DE) beat quarterly earnings?,2025-11-26T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,16271.738512,,"finance,earnings,hide-from-new"
674921,fro-quarterly-earnings-nongaap-eps-11-28-2025-0pt23,Will Frontline (FRO) beat quarterly earnings?,2025-11-28T14:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,17905.010287,,"hide-from-new,finance,earnings"
696247,mdb-quarterly-earnings-nongaap-eps-12-01-2025-0pt79,Will MongoDB (MDB) beat quarterly earnings?,2025-12-01T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,18174.174774,,"finance,hide-from-new,earnings"
696263,unfi-quarterly-earnings-nongaap-eps-12-02-2025-0pt4,Will United Natural Foods (UNFI) beat quarterly earnings?,2025-12-02T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,12872.390631,,"hide-from-new,earnings,finance"
696258,aeo-quarterly-earnings-gaap-eps-12-02-2025-0pt43,Will American Eagle Outfitters (AEO) beat quarterly earnings?,2025-12-02T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,11581.905806,,"hide-from-new,finance,earnings"
696259,asan-quarterly-earnings-nongaap-eps-12-02-2025-0pt06,Will Asana (ASAN) beat quarterly earnings?,2025-12-02T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,14505.846772,,"earnings,finance,hide-from-new"
696252,crwd-quarterly-earnings-nongaap-eps-12-02-2025-0pt94,Will CrowdStrike Holdings (CRWD) beat quarterly earnings?,2025-12-02T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,13995.104935,,"finance,earnings,hide-from-new"
696257,okta-quarterly-earnings-nongaap-eps-12-02-2025-0pt76,Will Okta (OKTA) beat quarterly earnings?,2025-12-02T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,13000.95436,,"hide-from-new,earnings,finance"
697452,cxm-quarterly-earnings-nongaap-eps-12-03-2025-0pt09,Will Sprinklr (CXM) beat quarterly earnings?,2025-12-03T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,15692.515334,,"earnings,finance,hide-from-new"
697448,dltr-quarterly-earnings-nongaap-eps-12-03-2025-1pt08,Will Dollar Tree (DLTR) beat quarterly earnings?,2025-12-03T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,15804.302925,,"finance,earnings,hide-from-new"
697451,m-quarterly-earnings-nongaap-eps-12-03-2025-neg0pt15,Will Macy's (M) beat quarterly earnings?,2025-12-03T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,19334.872662,,"finance,earnings,hide-from-new"
697447,snow-quarterly-earnings-nongaap-eps-12-03-2025-0pt31,Will Snowflake (SNOW) beat quarterly earnings?,2025-12-03T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,15647.807614,,"earnings,finance,hide-from-new"
700377,five-quarterly-earnings-nongaap-eps-12-03-2025-0pt24,Will Five Below (FIVE) beat quarterly earnings?,2025-12-03T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,13236.34549,,"hide-from-new,finance,earnings"
697446,crm-quarterly-earnings-nongaap-eps-12-03-2025-2pt86,Will Salesforce (CRM) beat quarterly earnings?,2025-12-03T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,17045.936433,,"finance,hide-from-new,earnings"
697475,kr-quarterly-earnings-nongaap-eps-12-04-2025-1pt03,Will Kroger (KR) beat quarterly earnings?,2025-12-04T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,9404.650783,,"finance,earnings,hide-from-new"
697463,dg-quarterly-earnings-gaap-eps-12-04-2025-0pt92,Will Dollar General (DG) beat quarterly earnings?,2025-12-04T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,13380.224797,,"finance,hide-from-new,earnings"
697476,bbw-quarterly-earnings-gaap-eps-12-04-2025-0pt59,Will Build-A-Bear Workshop (BBW) beat quarterly earnings?,2025-12-04T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,10787.530696,,"finance,earnings,hide-from-new"
697468,iot-quarterly-earnings-nongaap-eps-12-04-2025-0pt12,Will Samsara (IOT) beat quarterly earnings?,2025-12-04T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,20034.455505,,"hide-from-new,earnings,finance"
697469,rbrk-quarterly-earnings-nongaap-eps-12-04-2025-neg0pt17,Will Rubrik (RBRK) beat quarterly earnings?,2025-12-04T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,19420.215113,,"hide-from-new,finance,earnings"
697477,swbi-quarterly-earnings-nongaap-eps-12-04-2025-0pt02,Will Smith & Wesson Brands (SWBI) beat quarterly earnings?,2025-12-04T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,21460.062077,,"finance,hide-from-new,earnings"
697462,hpe-quarterly-earnings-nongaap-eps-12-04-2025-0pt58,Will Hewlett Packard Enterprise (HPE) beat quarterly earnings?,2025-12-04T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,10622.219785,,"finance,earnings,hide-from-new"
697470,docu-quarterly-earnings-nongaap-eps-12-04-2025-0pt91,Will DocuSign (DOCU) beat quarterly earnings?,2025-12-04T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,12407.069542,,"hide-from-new,earnings,finance"
697474,vsco-quarterly-earnings-nongaap-eps-12-05-2025-neg0pt59,Will Victoria's Secret (VSCO) beat quarterly earnings?,2025-12-05T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,22625.270092,,"finance,hide-from-new,earnings"
701948,orcl-quarterly-earnings-nongaap-eps-12-08-2025-1pt64,Will Oracle (ORCL) beat quarterly earnings?,2025-12-08T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,35204.87808,,"earnings,hide-from-new,finance"
701985,cpb-quarterly-earnings-nongaap-eps-12-09-2025-0pt73,Will Campbell's (CPB) beat quarterly earnings?,2025-12-09T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,22322.420956,,"hide-from-new,earnings,finance"
701950,azo-quarterly-earnings-gaap-eps-12-09-2025-32pt58,Will Autozone (AZO) beat quarterly earnings?,2025-12-09T14:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,17762.359605,,"earnings,hide-from-new,finance"
697473,aso-quarterly-earnings-nongaap-eps-12-09-2025-1pt06,Will Academy Sports and Outdoors (ASO) beat quarterly earnings?,2025-12-09T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,9281.074082,,"finance,hide-from-new,earnings"
697472,kfy-quarterly-earnings-nongaap-eps-12-04-2025-1pt31,Will Korn Ferry (KFY) beat quarterly earnings?,2025-12-09T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,14537.831644,,"finance,earnings,hide-from-new"
701986,dbi-quarterly-earnings-nongaap-eps-12-09-2025-0pt16,Will Designer Brands (DBI) beat quarterly earnings?,2025-12-09T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,14182.446894,,"earnings,hide-from-new,finance"
899878,brze-quarterly-earnings-nongaap-eps-12-09-2025-0pt07,Will Braze Inc (BRZE) beat quarterly earnings?,2025-12-09T22:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,3569.640596,,"hide-from-new,finance,earnings,equities"
701955,casy-quarterly-earnings-gaap-eps-12-09-2025-5pt2,Will Casey's General Stores (CASY) beat quarterly earnings?,2025-12-09T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,19387.706236,,"earnings,finance,hide-from-new"
701993,gme-quarterly-earnings-nongaap-eps-12-09-2025-0pt2,Will GameStop (GME) beat quarterly earnings?,2025-12-09T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,51573.506126,,"earnings,hide-from-new,finance"
701987,play-quarterly-earnings-nongaap-eps-12-09-2025-neg1pt02,Will Dave & Buster's Entertainment (PLAY) beat quarterly earnings?,2025-12-09T22:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,7527.55247,,"hide-from-new,earnings,finance"
697471,cbrl-quarterly-earnings-nongaap-eps-11-27-2025-neg0pt65,Will Cracker Barrel Old Country Store (CBRL) beat quarterly earnings?,2025-12-09T22:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,22021.186127,,"earnings,finance,hide-from-new"
701960,chwy-quarterly-earnings-nongaap-eps-12-10-2025-0pt3,Will Chewy (CHWY) beat quarterly earnings?,2025-12-10T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,18130.614454,,"earnings,finance,hide-from-new"
701961,adbe-quarterly-earnings-nongaap-eps-12-10-2025-5pt4,Will Adobe (ADBE) beat quarterly earnings?,2025-12-10T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,29968.71221,,"earnings,hide-from-new,finance"
701994,mtn-quarterly-earnings-gaap-eps-12-10-2025-neg5pt24,Will Vail Resorts (MTN) beat quarterly earnings?,2025-12-10T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,18787.381825,,"earnings,finance,hide-from-new"
899877,rh-quarterly-earnings-nongaap-eps-12-11-2025-2pt16,Will RH (RH) beat quarterly earnings?,2025-12-11T22:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,1669.151663,,"hide-from-new,finance,earnings,equities"
899876,lulu-quarterly-earnings-gaap-eps-12-11-2025-2pt21,Will Lululemon (LULU) beat quarterly earnings?,2025-12-11T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,9500.435714,,"earnings,finance,hide-from-new,equities"
899875,cost-quarterly-earnings-gaap-eps-12-11-2025-4pt28,Will Costco Wholesale (COST) beat quarterly earnings?,2025-12-11T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,17081.424912,,"earnings,hide-from-new,finance,equities"
898889,avgo-quarterly-earnings-nongaap-eps-12-11-2025-1pt87,Will Broadcom Inc. (AVGO) beat quarterly earnings?,2025-12-11T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,29199.982794,,"hide-from-new,earnings,finance,equities"
